基金代码,基金名称,日期,单位净值,累计净值,日增长率,近一周增长率,近一个月增长率,近三个月增长率,近六个月增长率,近一年增长率,近两年增长率,近三年增长率,今年以来增长率,成立以来增长率,自定义增长率(当前日期向前推一年),手续费
167302	,方正富邦大湾区综指(LOF),2020-11-24,1.2040,1.2040,-0.16,1.24,6.06,4.78,27.85,21.92,,,17,20.40,11.62,0.10%
007466	,华泰柏瑞中证低波动ETF联接A,2020-11-24,1.2605,1.2605,-0.51,1.24,8.08,3.52,29.69,24.44,,,17.10,26.05,15.7181,0.12%
006671	,广发消费升级股票,2020-11-24,1.8950,1.8950,-0.63,1.24,7.10,8.65,46.62,65.03,,,60.19,89.50,55.3761,0.15%
009116	,东兴中证消费50A,2020-11-24,1.4628,1.4628,-0.76,1.24,8.08,8.84,46.84,,,,,46.28,34.24,0.06%
009117	,东兴中证消费50C,2020-11-24,1.4619,1.4619,-0.76,1.24,8.07,8.80,46.76,,,,,46.19,34.18,0.00%
008602	,方正富邦新兴成长混合A,2020-11-24,1.0460,1.0460,-0.61,1.24,4.34,,,,,,,4.60,,0.15%
165508	,信诚深度价值混合(LOF),2020-11-24,2.4640,2.4640,-1.28,1.23,5.07,10.30,42.51,43.34,86.24,28.60,34.06,146.40,31.3564,0.15%
233008	,大摩消费领航混合,2020-11-24,1.0746,1.0746,-0.44,1.23,6.32,2.83,26.08,35.68,91.28,12.95,31.05,7.46,34.7055,0.15%
002790	,长盛同享灵活配置C,2020-11-24,1.8140,1.8140,-0.49,1.23,4.86,3.95,35.68,46.53,93.18,80.50,39.65,81.40,41.1475,0.00%
002182	,东兴蓝海财富混合,2020-11-24,0.8250,0.8250,-0.84,1.23,1.98,3,22.22,20.44,38.19,-1.90,15.87,-17.50,14.5743,0.15%
003015	,中金沪深300A,2020-11-24,1.8126,1.8126,-0.67,1.23,4.23,4.79,39.86,45.80,81.39,48.79,37.06,81.26,34.6508,0.10%
002959	,汇添富盈泰混合,2020-11-24,1.81,1.81,-0.22,1.23,7.74,6.78,44.57,54.70,68.22,70.43,51.85,81,43.3621,0.12%
240017	,华宝新兴产业混合,2020-11-24,2.8135,3.2615,-0.63,1.23,3.82,-0.52,41.77,64.53,122.52,51.35,54.16,252.7999,60.0988,0.15%
002244	,景顺长城低碳科技主题混合,2020-11-24,1.65,1.70,-0.54,1.23,4.50,-0.78,32,57.89,95.50,61.76,38.42,72.4728,45.8598,0.15%
003857	,前海开源周期优选混合A,2020-11-24,1.9369,1.9369,-0.75,1.23,9.86,8.83,50.93,72.17,129.95,82.59,61.03,93.69,58.1983,0.15%
519915	,富国消费主题混合,2020-11-24,2.72,2.72,-0.51,1.23,3.54,4.33,47.35,70.43,181.87,147.95,65.15,150.4604,58.2255,0.15%
005041	,人保研究精选混合A,2020-11-24,1.7021,1.7021,-0.78,1.23,3.89,-1.57,32.87,54.19,90.35,,43.43,70.21,48.8041,0.15%
001874	,前海开源沪港深价值精选混合,2020-11-24,1.8920,2.0620,0.37,1.23,5.99,0.69,16.43,39.43,98.12,81.60,33.62,120.2849,34.3373,0.15%
007632	,华润元大安鑫灵活配置混合C,2020-11-24,1.7216,2.4436,-0.24,1.23,3.95,5.61,27.21,31.44,,,26.22,41.2189,24.4789,0.00%
007467	,华泰柏瑞中证低波动ETF联接C,2020-11-24,1.2544,1.2544,-0.51,1.23,8.05,3.46,29.53,24.04,,,16.84,25.44,15.2932,0.00%
008402	,中泰中证可转债及可交债指数A,2020-11-24,1.0281,1.0281,0.13,1.23,0.95,-0.93,6.92,,,,,2.81,2.65,0.035%
009098	,景顺长城价值领航混合,2020-11-24,1.2104,1.2104,0.16,1.23,2.50,2.01,19.30,,,,,21.04,17.88,0.15%
481012	,工银深证红利ETF联接A,2020-11-24,2.1412,2.3194,-0.72,1.22,11.20,12.12,42.03,38.83,96.89,50.80,29.58,153.6069,19.5181,0.10%
710302	,富安达增强收益债券C,2020-11-24,1.4097,1.4297,0.03,1.22,1.07,-5.79,17.35,28.04,47.09,25.75,17.40,43.7371,25.9552,0.00%
001209	,前海开源一带一路混合A,2020-11-24,1.4940,1.4940,-0.60,1.22,9.13,5.29,32.56,55.46,105.79,68.62,47.34,49.40,40.6412,0.15%
710301	,富安达增强收益债券A,2020-11-24,1.4593,1.4793,0.02,1.22,1.10,-5.69,17.60,28.61,48.29,27.29,17.87,48.7861,26.5115,0.08%
202017	,南方深证成份ETF联接A,2020-11-24,1.1908,1.1908,-0.36,1.22,5.79,2.51,32.75,46.02,84.13,29.97,35.32,19.08,33.9286,0.12%
003579	,中金沪深300C,2020-11-24,1.8497,1.8497,-0.67,1.22,4.18,4.67,39.57,45.20,83.36,50.68,36.55,73.8113,33.6083,0.00%
003858	,前海开源周期优选混合C,2020-11-24,1.9209,1.9209,-0.75,1.22,9.85,8.80,50.85,72,129.53,81.63,60.89,92.09,58.0613,0.15%
004394	,华泰柏瑞量化创优混合,2020-11-24,1.7479,1.7479,-0.18,1.22,1.84,-2,34.64,65.49,127.80,73.28,57.23,74.7725,57.9975,0.15%
003292	,嘉实优势成长混合,2020-11-24,1.0760,1.0760,-0.28,1.22,6.85,3.86,28.40,33.66,41.95,-0.92,23.68,7.60,23.7978,0.15%
002745	,北信瑞丰丰利混合,2020-11-24,1.0314,1.0314,0.01,1.22,3.04,-2.57,-0.47,-0.74,0.23,1.12,-0.63,3.14,-0.0867,0.08%
004557	,北信瑞丰鼎丰灵活配置混合,2020-11-24,1.1063,1.1063,-0.10,1.22,1.12,-0.90,8.28,10.67,,,7.98,10.63,7.78,0.15%
008403	,中泰中证可转债及可交债指数C,2020-11-24,1.0254,1.0254,0.12,1.22,0.92,-1,6.75,,,,,2.54,2.45,0.00%
970010	,方正证券金立方一年持有期混合C,2020-11-24,1.0358,1.0358,-0.18,1.22,4.03,,,,,,,3.58,0,1.50%
000994	,建信睿盈灵活配置混合A,2020-11-24,1.5020,1.5020,-0.20,1.21,7.36,6.07,38.95,53.58,76.71,43.46,41.97,50.20,33.3333,0.15%
004345	,南方深证成份ETF联接C,2020-11-24,1.1749,1.1749,-0.36,1.21,5.76,2.41,32.49,45.44,82.69,28.45,34.84,38.0773,33.4009,0.00%
001933	,华商新兴活力混合,2020-11-24,1.50,1.50,-0.40,1.21,1.90,-7.98,16.19,54,83.60,39.53,46.63,50,65.1992,0.15%
005042	,人保研究精选混合C,2020-11-24,1.6762,1.6762,-0.79,1.21,3.84,-1.68,32.52,53.44,88.38,,42.80,67.62,48.1053,0.00%
001305	,九泰天富改革混合A,2020-11-24,0.9190,0.9190,-0.22,1.21,0.44,-7.82,24.86,42.48,70.82,31.66,37.16,-8.10,43.0091,0.15%
006168	,德邦乐享生活混合C,2020-11-24,1.8565,1.8565,0.03,1.21,12.29,12.84,58.30,70.26,,,53.59,85.65,45.6500,0.00%
006167	,德邦乐享生活混合A,2020-11-24,1.7886,1.8417,0.03,1.21,12.31,12.91,58.49,70.68,,,53.94,87.1889,46.1981,0.15%
006724	,工银深证红利ETF联接C,2020-11-24,2.1277,2.1277,-0.73,1.21,11.16,12,41.73,38.26,,,29.12,53.9246,19.0021,0.00%
007737	,诺德研发创新100,2020-11-24,1.5578,1.5578,-0.16,1.21,5.14,1.26,25.53,50.53,,,41.34,55.78,39.2774,0.15%
519113	,浦银安盛精致生活混合,2020-11-24,2.8430,2.9030,-0.70,1.21,10.75,4.91,39.36,57.59,117.19,40.19,48.54,199.7511,34.1476,0.15%
009384	,大摩MSCI中国A股增强,2020-11-24,1.0393,1.0393,-0.36,1.21,4.49,3.32,,,,,,3.93,-1.12,0.15%
240004	,华宝动力组合,2020-11-24,2.1184,4.6284,0.17,1.20,0.84,-6.16,32.33,59.40,81.04,43.39,39.55,870.3255,52.6260,0.15%
090003	,大成蓝筹稳健混合,2020-11-24,1.2815,3.8515,-0.50,1.20,6.85,6.03,44.23,45.77,72.57,39.17,35.95,460.3042,33.4011,0.15%
000966	,中邮核心科技创新灵活配置混合,2020-11-24,1.4280,1.4280,-0.28,1.20,2,-1.18,27.96,52.08,78.95,49.06,40.41,42.80,39.0609,0.15%
001508	,富国新动力灵活配置混合A,2020-11-24,3.64,3.64,-1.11,1.20,0.03,-0.22,31.60,71.86,169.03,199.59,62.94,264,72.8053,0.15%
005765	,中欧明睿新常态混合C,2020-11-24,2.1150,2.2820,-0.56,1.20,13.22,10.62,42.04,52.71,127.13,,42.62,98.0825,39.8260,0.00%
400003	,东方精选混合,2020-11-24,2.0073,6.0472,-0.32,1.20,7.19,7.66,39.88,47.26,77.53,23.06,40.68,793.8345,33.3810,0.15%
001938	,中欧时代先锋股票A,2020-11-24,1.8951,2.8019,-0.59,1.20,13.49,10.65,41.56,53.44,129.81,104.57,43.19,267.0954,39.5505,0.15%
