code,name,date,netAssetValue,accumulativeTotalTetValue,dailyGrowthRate,weekGrowthRate,oneMothGrowthRate,threeMothGrowthRate,sixMothGrowthRate,oneYearGrowthRate,twoYearGrowthRate,threeYearGrowthRate,nowYearGrowthRate,setUpGrowthRate,customGrowthRate,serviceChargeRate
002117	,广发安享混合C,2020-09-08,1.1090,1.3790,0,-0.80,0.27,3.94,5.08,9.98,17.62,24.45,7.55,42.76,9.9797,0.00%
002116	,广发安享混合A,2020-09-08,1.1180,1.3240,0.09,-0.80,0.27,4.10,5.33,10.43,18.40,25.81,7.90,35.7672,10.3264,0.10%
001765	,前海开源嘉鑫混合A,2020-09-08,1.2430,1.3430,0.16,-0.80,0.97,7.71,12.90,19.72,25.52,28.01,17.36,35.6866,19.4178,0.15%
001770	,前海开源嘉鑫混合C,2020-09-08,1.2350,1.3350,0.16,-0.80,0.98,7.67,12.89,19.53,25.35,27.37,17.27,34.8819,19.3392,0.00%
162717	,广发再融资主题,2020-09-08,1.3560,1.3560,0.30,-0.80,2.26,12.72,19.37,30.76,63.37,34.66,23.27,35.60,29.2543,0.15%
006457	,平安估值优势混合A,2020-09-08,1.6419,1.6419,0.09,-0.80,-3.10,22.80,26.16,28.45,,,23.40,64.19,28.4473,0.15%
006458	,平安估值优势混合C,2020-09-08,1.6341,1.6341,0.09,-0.80,-3.12,22.70,27.23,29.34,,,24.38,63.41,29.3353,0.00%
009096	,鹏华安泽混合A,2020-09-08,1.0117,1.0117,-0.11,-0.80,-0.03,2.20,,,,,,1.17,1.28,0.08%
210011	,金鹰灵活配置混合C,2020-09-08,1.3903,1.6330,0.07,-0.81,1.66,12.70,13.76,20.69,32.35,37.19,17.22,73.4192,20.4734,0.00%
001522	,博时新策略灵活配置混合A,2020-09-08,1.3959,1.4484,0.02,-0.81,0.77,7.12,6.57,14.28,29.68,35.13,10.79,46.4809,14.1595,0.10%
519611	,银河旺利混合C,2020-09-08,1.2250,1.3470,-0.16,-0.81,-1.84,11.46,14.08,20.60,29.63,30.22,19.19,37.1912,20.5823,0.00%
003295	,南方安裕混合A,2020-09-08,1.0775,1.2941,0.07,-0.81,0.30,5.62,5.53,10.81,24.77,26.74,8.75,30.8873,10.7552,0.12%
004643	,南方房地产ETF联接C,2020-09-08,0.9704,0.9704,0.25,-0.81,0.23,12.50,6.22,11.46,25.68,-2.94,3.60,-2.96,9.8751,0.00%
004642	,南方房地产ETF联接A,2020-09-08,0.9821,0.9821,0.24,-0.81,0.26,12.61,6.43,11.91,26.67,-1.79,3.88,-1.79,10.3017,0.12%
005443	,国金量化多策略混合,2020-09-08,0.97,0.97,0.47,-0.81,2.81,19.72,15.85,18.84,21.28,,17.35,-3,16.8886,0.15%
165525	,信诚中证基建工程指数LOF,2020-09-08,0.7360,0.7440,1.38,-0.81,-0.81,10.68,-1.34,-4.66,-9.02,-39.12,0,-25.7839,-6.6838,0.10%
008127	,广发趋势优选灵活配置混合C,2020-09-08,1.5786,1.6556,-0.04,-0.81,-0.31,3.30,4.23,,,,6.03,8.3670,8.4082,0.00%
009097	,鹏华安泽混合C,2020-09-08,1.0094,1.0094,-0.11,-0.81,-0.07,2.07,,,,,,0.94,1.05,0.00%
110008	,易方达稳健收益债券B,2020-09-08,1.3471,2.3147,0.16,-0.82,-0.47,3.25,1.21,7.58,21.07,22.36,4.16,194.1592,7.0077,0.08%
003628	,兴银收益增强债券,2020-09-08,1.1326,1.1326,-0.11,-0.82,-0.12,3.66,4.16,8.63,12.33,10.98,7.29,13.2487,8.6632,0.08%
004005	,东方民丰回报赢安混合A,2020-09-08,1.0280,1.0425,-0.02,-0.82,0.27,2.32,2.93,3.01,3.20,1.87,3.13,4.2315,3.0158,0.06%
003938	,南方荣尊混合A,2020-09-08,1.2012,1.2012,-0.10,-0.82,-0.07,2.38,4.70,9.60,17.45,19.18,6.38,20.12,9.3687,0.06%
000236	,工银月月薪定期支付债券A,2020-09-08,1.7020,1.7020,0.12,-0.82,-0.53,2.96,1.98,7.65,14.77,15.16,5.98,70.20,6.8510,0.08%
001523	,博时新策略灵活配置混合C,2020-09-08,1.3942,1.3942,0.02,-0.82,0.76,7.09,6.51,14.17,35.62,35.62,10.72,39.42,14.0484,0.10%
001087	,华富恒利债券C,2020-09-08,1.0940,1.1150,-0.18,-0.82,-0.73,4.79,2.29,5.08,6.69,5.88,2.01,11.4943,4.4884,0.00%
